visualization_filename, serialization
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_10.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( X( tau, 'OLO messaging active' ), +( X( tau, 'forward to the competent authority' ), ->( +( X( tau, 'enter senddate request termination' ), ->( +( X( tau, 'regular procedure without MER' ), ->( +( *( 'send confirmation receipt', tau ), ->( X( 'inform BAG administrator', ->( +( X( tau, 'applicant is stakeholder' ), ->( 'terminate on request', X( tau, 'no permit needed or only notification needed' ) ) ), X( tau, 'calculate provisional charges' ) ) ), X( tau, +( 'start WABOprocedure', X( tau, ->( 'create procedure confirmation', X( tau, 'publish' ) ) ) ) ) ) ), X( tau, 'investigate BAG objects' ) ) ), X( tau, 'message terminate request' ) ) ), X( tau, ->( X( tau, ->( X( tau, 'phase only notification required' ), +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), +( X( tau, ->( 'register deadline', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ) ) ) ), 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'phase procedure prematurely terminated' ) ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), X( tau, ->( 'extend procedure term', 'registration date publication' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_20.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( 'OLO messaging active', +( 'forward to the competent authority', ->( +( 'regular procedure without MER', ->( +( *( 'send confirmation receipt', tau ), ->( X( 'inform BAG administrator', ->( +( X( tau, 'applicant is stakeholder' ), ->( 'terminate on request', X( tau, 'no permit needed or only notification needed' ) ) ), X( tau, 'calculate provisional charges' ) ) ), X( tau, +( 'start WABOprocedure', ->( 'create procedure confirmation', X( tau, 'publish' ) ) ) ) ) ), X( tau, 'investigate BAG objects' ) ) ), X( tau, ->( X( tau, ->( X( tau, 'phase only notification required' ), +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), +( X( tau, 'register deadline' ), 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'phase procedure prematurely terminated' ) ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), X( tau, ->( 'extend procedure term', 'registration date publication' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_30.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( 'OLO messaging active', X( tau, +( 'forward to the competent authority', ->( +( *( 'send confirmation receipt', tau ), ->( X( tau, 'inform BAG administrator' ), X( tau, 'applicant is stakeholder' ), X( tau, ->( 'terminate on request', X( tau, 'calculate provisional charges' ) ) ), 'regular procedure without MER', X( tau, +( 'start WABOprocedure', ->( 'create procedure confirmation', X( tau, 'publish' ) ) ) ) ) ), X( tau, ->( X( tau, ->( X( tau, 'phase only notification required' ), +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ) ), +( X( tau, 'register deadline' ), 'phase procedure aborted' ) ) ) ) ) ) ) ), X( tau, 'phase procedure prematurely terminated' ) ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), X( tau, ->( 'extend procedure term', 'registration date publication' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_40.svg', "->( 'register submission date request', X( 'OLO messaging active', ->( 'enter date termination request received', 'enter senddate request termination' ) ), +( 'phase application received', *( ->( X( tau, ->( 'terminate on request', X( tau, 'calculate provisional charges' ) ) ), *( 'send confirmation receipt', tau ), X( tau, 'enter senddate acknowledgement' ), X( tau, ->( 'forward to the competent authority', X( tau, 'inform BAG administrator' ) ) ), X( tau, ->( 'regular procedure without MER', +( 'start WABOprocedure', ->( 'create procedure confirmation', X( tau, 'publish' ) ) ) ) ), X( tau, 'applicant is stakeholder' ) ), tau ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), X( tau, ->( 'extend procedure term', 'registration date publication' ) ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_50.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( 'OLO messaging active', X( tau, +( 'forward to the competent authority', ->( X( tau, ->( X( tau, 'enter senddate request termination' ), +( *( 'send confirmation receipt', tau ), ->( X( tau, 'inform BAG administrator' ), X( tau, 'applicant is stakeholder' ), 'terminate on request', 'calculate provisional charges', 'regular procedure without MER', 'create procedure confirmation', 'publish', 'start WABOprocedure' ) ) ) ), X( tau, ->( X( ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), 'register deadline', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ) ), 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'phase procedure prematurely terminated' ) ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_60.svg', "->( 'register submission date request', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'enter senddate acknowledgement', ->( 'OLO messaging active', X( tau, +( 'forward to the competent authority', ->( X( tau, ->( X( tau, 'enter senddate request termination' ), +( *( 'send confirmation receipt', tau ), ->( X( tau, 'inform BAG administrator' ), 'applicant is stakeholder', 'terminate on request', 'calculate provisional charges', 'regular procedure without MER', 'create procedure confirmation', 'publish', 'start WABOprocedure' ) ) ) ), X( tau, ->( X( ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), 'register deadline', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ) ), 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'phase procedure prematurely terminated' ) ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_70.svg', "->( 'register submission date request', X( tau, ->( 'OLO messaging active', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'forward to the competent authority', ->( X( tau, ->( X( tau, 'enter senddate request termination' ), 'terminate on request', 'calculate provisional charges', +( *( 'send confirmation receipt', tau ), ->( 'regular procedure without MER', 'create procedure confirmation', 'publish', 'start WABOprocedure' ) ) ) ), X( ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), 'register deadline', 'request to competent authority', 'forward transcript to stakeholders', 'phase procedure aborted' ) ), X( tau, 'phase procedure prematurely terminated' ) ) ) ) ), X( tau, 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_80.svg', "->( 'register submission date request', X( tau, ->( 'OLO messaging active', +( 'phase application received', X( tau, 'enter date termination request received' ), ->( +( 'forward to the competent authority', ->( X( tau, ->( X( tau, 'enter senddate request termination' ), 'terminate on request', 'calculate provisional charges', +( *( 'send confirmation receipt', tau ), ->( 'regular procedure without MER', 'create procedure confirmation', 'publish', 'start WABOprocedure' ) ) ) ), X( ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), 'register deadline', 'request to competent authority', 'forward transcript to stakeholders', 'phase procedure aborted' ) ), X( tau, 'phase procedure prematurely terminated' ) ) ) ) ), X( 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_13_and_14_noise_90.svg', "->( 'register submission date request', X( tau, ->( 'OLO messaging active', +( 'phase application received', 'enter date termination request received', ->( +( 'forward to the competent authority', ->( X( tau, ->( X( tau, 'enter senddate request termination' ), 'terminate on request', 'calculate provisional charges', +( *( 'send confirmation receipt', tau ), ->( 'regular procedure without MER', 'create procedure confirmation', 'publish', 'start WABOprocedure' ) ) ) ), X( ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', +( 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), ->( 'initiative competent authority', 'create message terminate request', 'read publication date field' ) ), 'register deadline', 'request to competent authority', 'forward transcript to stakeholders', 'phase procedure aborted' ) ), X( tau, 'phase procedure prematurely terminated' ) ) ) ) ), X( 'close case', ->( 'MER present', 'activities regular procedure', 'phased application' ), ->( +( 'send procedure confirmation', 'enter senddate procedure confirmation' ), 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_10.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', ->( X( tau, 'OLO messaging active' ), +( X( tau, 'forward to the competent authority' ), 'phase application received', ->( +( X( tau, 'enter senddate request termination' ), ->( *( ->( +( X( tau, 'applicant is stakeholder' ), *( X( 'enter date termination request received', ->( 'send confirmation receipt', X( tau, 'regular procedure without MER' ) ) ), 'terminate on request' ) ), X( tau, 'no permit needed or only notification needed' ) ), tau ), X( tau, 'message terminate request' ) ) ), X( tau, ->( X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( ->( 'register deadline', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ) ) ), 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_20.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', ->( 'OLO messaging active', +( 'forward to the competent authority', 'phase application received', ->( +( X( tau, 'enter senddate request termination' ), ->( *( ->( +( X( tau, 'applicant is stakeholder' ), *( X( 'enter date termination request received', ->( 'send confirmation receipt', X( tau, 'regular procedure without MER' ) ) ), 'terminate on request' ) ), X( tau, 'no permit needed or only notification needed' ) ), tau ), X( tau, 'message terminate request' ) ) ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( ->( 'register deadline', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ) ) ), 'phase procedure aborted' ) ) ) ) ), X( tau, 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_40.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', ->( 'OLO messaging active', +( 'forward to the competent authority', 'phase application received', ->( +( X( tau, 'enter senddate request termination' ), ->( *( ->( *( X( 'enter date termination request received', ->( 'send confirmation receipt', X( tau, 'regular procedure without MER' ) ) ), 'terminate on request' ), X( tau, 'no permit needed or only notification needed' ) ), tau ), X( tau, 'message terminate request' ) ) ), X( tau, ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ), X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_50.svg', "->( 'register submission date request', 'OLO messaging active', +( 'enter senddate acknowledgement', 'phase application received', ->( X( tau, ->( 'enter date termination request received', 'enter senddate request termination' ) ), +( *( 'send confirmation receipt', tau ), ->( X( 'terminate on request', ->( 'forward to the competent authority', 'regular procedure without MER' ) ), X( tau, 'no permit needed or only notification needed' ) ) ) ) ), X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_60.svg', "->( 'register submission date request', 'OLO messaging active', +( 'enter senddate acknowledgement', 'phase application received', ->( X( tau, ->( 'enter date termination request received', 'enter senddate request termination' ) ), +( *( 'send confirmation receipt', tau ), ->( X( 'terminate on request', ->( 'forward to the competent authority', 'regular procedure without MER' ) ), 'no permit needed or only notification needed' ) ) ) ), X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_70.svg', "->( 'register submission date request', 'OLO messaging active', 'enter senddate acknowledgement', +( 'phase application received', ->( X( tau, ->( 'enter date termination request received', 'enter senddate request termination' ) ), +( *( 'send confirmation receipt', tau ), ->( X( 'terminate on request', ->( 'forward to the competent authority', 'regular procedure without MER' ) ), 'no permit needed or only notification needed' ) ) ) ), X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_14_noise_80.svg', "->( 'register submission date request', 'OLO messaging active', 'enter senddate acknowledgement', +( 'phase application received', ->( 'enter date termination request received', 'enter senddate request termination', +( *( 'send confirmation receipt', tau ), ->( X( 'terminate on request', ->( 'forward to the competent authority', 'regular procedure without MER' ) ), 'no permit needed or only notification needed' ) ) ) ), X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', 'extend procedure term', 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_10.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', ->( X( tau, 'OLO messaging active' ), +( 'forward to the competent authority', 'phase application received', ->( +( X( tau, 'enter senddate request termination' ), ->( +( *( 'send confirmation receipt', tau ), ->( +( X( tau, 'regular procedure without MER' ), X( tau, ->( X( tau, 'inform BAG administrator' ), X( tau, +( X( tau, 'applicant is stakeholder' ), X( tau, 'terminate on request' ), X( tau, ->( X( tau, 'enter date termination request received' ), X( tau, 'no permit needed or only notification needed' ) ) ) ) ) ) ) ), X( tau, ->( X( 'MER required', ->( 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', X( tau, ->( 'create procedure confirmation', 'publish', 'read field phased application', 'start WABOprocedure' ) ) ) ) ) ), X( tau, 'message terminate request' ) ) ), X( tau, ->( X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( ->( 'register deadline', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ) ) ), 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_20.svg', "->( 'register submission date request', +( 'enter senddate acknowledgement', ->( 'OLO messaging active', +( 'forward to the competent authority', 'phase application received', ->( +( X( tau, 'enter senddate request termination' ), ->( +( *( 'send confirmation receipt', tau ), ->( +( 'regular procedure without MER', ->( X( tau, 'inform BAG administrator' ), +( X( tau, 'applicant is stakeholder' ), X( tau, 'terminate on request' ), ->( 'enter date termination request received', X( tau, 'no permit needed or only notification needed' ) ) ) ) ), X( tau, ->( X( 'MER required', ->( 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', X( tau, ->( 'create procedure confirmation', 'publish', 'read field phased application' ) ) ) ) ) ), X( tau, 'message terminate request' ) ) ), X( tau, ->( X( tau, ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( 'register deadline', 'phase procedure aborted' ) ) ) ) ) ) ), X( tau, 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_40.svg', "->( 'register submission date request', X( tau, ->( X( 'MER required', ->( 'inform BAG administrator', 'no permit needed or only notification needed', 'applicant is stakeholder', 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', X( tau, ->( 'create procedure confirmation', 'publish', 'read field phased application' ) ) ) ), +( 'enter senddate acknowledgement', ->( 'OLO messaging active', 'phase application received', *( 'send confirmation receipt', tau ) ) ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), 'forward to the competent authority', 'regular procedure without MER', X( tau, ->( 'terminate on request', 'enter date termination request received', 'message terminate request', 'enter senddate request termination' ) ), X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( 'register deadline', 'phase procedure aborted' ), X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_50.svg', "->( 'register submission date request', X( tau, ->( X( 'MER required', ->( 'inform BAG administrator', 'no permit needed or only notification needed', 'applicant is stakeholder', 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', 'create procedure confirmation', 'publish', 'read field phased application' ) ), +( 'enter senddate acknowledgement', ->( 'OLO messaging active', 'phase application received', *( 'send confirmation receipt', tau ) ) ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), 'forward to the competent authority', 'regular procedure without MER', X( tau, ->( 'terminate on request', 'enter date termination request received', 'message terminate request', 'enter senddate request termination' ) ), X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( 'register deadline', 'phase procedure aborted' ), X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_60.svg', "->( 'register submission date request', X( tau, ->( X( 'MER required', ->( 'inform BAG administrator', 'no permit needed or only notification needed', 'applicant is stakeholder', 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', 'create procedure confirmation', 'publish', 'read field phased application' ) ), +( 'enter senddate acknowledgement', ->( 'OLO messaging active', 'phase application received', *( 'send confirmation receipt', tau ) ) ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), 'forward to the competent authority', 'regular procedure without MER', 'terminate on request', 'enter date termination request received', 'message terminate request', 'enter senddate request termination', X( tau, ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), +( 'register deadline', 'phase procedure aborted' ), X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_70.svg', "->( 'register submission date request', X( tau, ->( X( 'MER required', ->( 'inform BAG administrator', 'no permit needed or only notification needed', 'applicant is stakeholder', 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', 'create procedure confirmation', 'publish', 'read field phased application' ) ), 'enter senddate acknowledgement', 'OLO messaging active', 'phase application received', *( 'send confirmation receipt', tau ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), 'forward to the competent authority', 'regular procedure without MER', 'terminate on request', 'enter date termination request received', 'message terminate request', 'enter senddate request termination', X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_80.svg', "->( 'register submission date request', 'enter senddate acknowledgement', X( 'MER required', 'OLO messaging active', ->( 'inform BAG administrator', 'no permit needed or only notification needed', 'applicant is stakeholder', 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', 'create procedure confirmation', 'publish', 'read field phased application', 'phase application received', X( tau, 'start WABOprocedure' ), *( 'send confirmation receipt', tau ), X( tau, ->( 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority' ) ), 'forward to the competent authority', 'regular procedure without MER', 'terminate on request', 'enter date termination request received', 'message terminate request', 'enter senddate request termination', X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_14_and_15_noise_90.svg', "->( 'register submission date request', 'enter senddate acknowledgement', X( 'MER required', 'OLO messaging active', ->( 'inform BAG administrator', 'no permit needed or only notification needed', 'applicant is stakeholder', 'MER present', 'investigate BAG objects' ) ), 'activities regular procedure', 'phased application', 'create procedure confirmation', 'publish', 'read field phased application', 'phase application received', 'start WABOprocedure', *( 'send confirmation receipt', tau ), 'enter senddate letter to stakeholders', 'enter senddate letter to competent authority', 'forward to the competent authority', 'regular procedure without MER', 'terminate on request', 'enter date termination request received', 'message terminate request', 'enter senddate request termination', X( ->( 'request to competent authority', 'forward transcript to stakeholders' ), ->( 'phase only notification required', 'enter senddate letter no permit or only notification required', 'create letter no permit or only notification required' ) ), 'phase procedure aborted', 'register deadline', X( 'close case', ->( 'enter senddate procedure confirmation', 'send procedure confirmation', X( 'extend procedure term', ->( 'subcases completeness completed', 'treat subcases completeness', 'procedure change' ) ), 'registration date publication' ) ) )")
('BPIC15_2/process_tree_case_size_betwee_15_and_17_noise_10.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', *( ->( X( tau, ->( X( tau, ->( X( tau, 'enter senddate letter no permit or only notification required' ), 'OLO messaging active' ) ), +( X( tau, *( 'send confirmation receipt', tau ) ), X( tau, ->( X( tau, +( X( tau, 'no permit needed or only notification needed' ), ->( X( tau, 'applicant is stakeholder' ), X( tau, 'enter senddate procedure confirmation' ), X( tau, +( X( tau, 'inform BAG administrator' ), X( tau, 'send procedure confirmation' ) ) ) ) ) ), X( tau, ->( X( tau, 'MER required' ), +( X( tau, 'activities regular procedure' ), X( tau, ->( +( X( tau, 'terminate on request' ), X( tau, 'MER present' ) ), X( tau, 'investigate BAG objects' ) ) ) ), X( tau, ->( X( 'phased application', ->( 'first or second phase', 'term 14 or 26 weeks' ) ), X( tau, ->( 'create procedure confirmation', 'publish' ) ) ) ) ) ) ) ) ) ) ), X( tau, 'enter senddate acknowledgement' ), X( tau, ->( 'read field phased application', 'start WABOprocedure' ) ) ), tau ) ), X( tau, ->( +( 'subcases completeness completed', ->( 'treat subcases completeness', 'procedure change' ) ), X( ->( X( tau, 'suspend term' ), 'registration date publication' ), ->( 'request complete', 'send letter in progress', 'phase application receptive' ) ) ), ->( X( ->( 'phase only notification required', 'create letter no permit or only notification required' ), ->( 'enter date termination request received', +( 'message terminate request', 'enter senddate request termination' ) ) ), +( 'register deadline', 'phase procedure aborted' ), X( tau, 'close case' ) ) ) )")
('BPIC15_2/process_tree_case_size_betwee_15_and_17_noise_20.svg', "->( +( 'forward to the competent authority', 'phase application received', 'register submission date request', 'regular procedure without MER', *( ->( X( tau, 'enter senddate acknowledgement', 'OLO messaging active' ), X( tau, ->( +( X( tau, *( 'send confirmation receipt', tau ) ), X( tau, ->( X( 'inform BAG administrator', ->( X( tau, ->( 'no permit needed or only notification needed', 'applicant is stakeholder' ) ), X( tau, 'enter senddate procedure confirmation' ), X( tau, 'send procedure confirmation' ) ) ), X( tau, ->( X( 'MER required', ->( 'MER present', X( tau, 'investigate BAG objects' ) ) ), 'activities regular procedure', X( tau, 'phased application' ), X( tau, ->( 'create procedure confirmation', 'publish' ) ) ) ) ) ) ), X( tau, ->( 'read field phased application', 'start WABOprocedure' ) ) ) ) ), tau ) ), X( tau, 'terminate on request' ), X( tau, ->( +( 'subcases completeness completed', ->( 'treat subcases completeness', 'procedure change' ) ), X( ->( X( tau, 'suspend term' ), 'registration date publication' ), ->( 'request complete', 'send letter in progress', 'phase application receptive' ) ) ), ->( X( ->( 'phase only notification required', 'create letter no permit or only notification required' ), ->( 'enter date termination request received', +( 'message terminate request', 'enter senddate request termination' ) ) ), +( 'register deadline', 'phase procedure aborted' ), X( tau, 'close case' ) ) ) )")
